Unnamed: 0,car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats
265,Honda City i-VTEC V,7.85,96000.0,Petrol,Manual,1,2018.0,1497.0,5.0
266,Honda City 1.5 S MT,3.25,67000.0,Petrol,Manual,2,2010.0,1497.0,5.0
267,Honda City i-VTEC V,7.9,72000.0,Petrol,Manual,1,2018.0,1497.0,5.0
268,Hyundai i10 Magna,3.21,89000.0,Petrol,Manual,1,2013.0,1197.0,5.0
269,Volkswagen Polo Diesel Trendline 1.2L,3.3,64000.0,Diesel,Manual,1,2011.0,1199.0,5.0
270,Maruti Swift Vdi BSIII,2.0,120000.0,Diesel,Manual,3,2010.0,1248.0,5.0
271,Honda Jazz 1.2 SV i VTEC,5.4,42000.0,Petrol,Manual,1,2017.0,1199.0,5.0
272,Datsun RediGO T,2.7,55000.0,Petrol,Manual,1,2017.0,799.0,5.0
273,Hyundai Santro Era Executive BSIV,4.95,30000.0,Petrol,Manual,1,2019.0,1086.0,5.0
274,Tata Hexa XTA,10.0,86500.0,Diesel,Automatic,2,2017.0,2179.0,7.0
275,Honda CR-V 2.4L 4WD AT,10.5,59000.0,Petrol,Automatic,1,2014.0,2354.0,5.0
276,Hyundai EON Era Plus,3.1,15000.0,Petrol,Manual,1,2018.0,814.0,5.0
277,Mahindra Scorpio S7 140 BSIV,12.0,70000.0,Diesel,Manual,1,2019.0,2179.0,7.0
278,Volkswagen Polo ALLSTAR 1.2 MPI,6.0,50000.0,Petrol,Manual,2,2017.0,1198.0,5.0
280,Tata Nexon XMA AMT,9.25,13700.0,Petrol,Automatic,1,2021.0,1199.0,5.0
281,Maruti Swift VXI BSIV,5.7,25000.0,Petrol,Manual,1,2019.0,1197.0,5.0
282,Ford Ecosport Sports Diesel,11.0,20000.0,Diesel,Manual,1,2021.0,1498.0,5.0
283,Jaguar XF 2.2 Litre Luxury,18.0,70000.0,Diesel,Automatic,2,2014.0,2179.0,5.0
284,Tata Indica TDI LX,1.0,35000.0,Diesel,Manual,3,2013.0,1405.0,5.0
285,Toyota Fortuner 4X4 Diesel AT,43.5,26629.0,Diesel,Automatic,1,2021.0,2755.0,7.0
286,Mercedes-Benz C-Class Progressive C 220d,46.5,20000.0,Diesel,Automatic,1,2019.0,1950.0,5.0
287,Mercedes-Benz GLC Progressive 220d,53.95,33000.0,Diesel,Automatic,1,2019.0,2143.0,5.0
288,BMW 3 Series Gran Limousine 330Li M Sport First Edition,61.75,25000.0,Petrol,Automatic,1,2021.0,1998.0,5.0
289,Audi Q3 30 TDI,27.95,55291.0,Diesel,Manual,1,2017.0,1968.0,5.0
290,Mercedes-Benz C-Class C 220 CDI Avantgarde,16.5,58500.0,Diesel,Automatic,1,2013.0,2143.0,5.0
291,Audi Q7 45 TDI Quattro Technology,72.5,15000.0,Diesel,Automatic,1,2018.0,2967.0,7.0
292,Renault Duster 85PS Diesel RxL Option,6.5,90000.0,Diesel,Manual,1,2014.0,1461.0,5.0
293,Audi Q3 35 TDI Quattro Premium,13.0,64000.0,Diesel,Automatic,2,2012.0,1968.0,5.0
294,Maruti Zen LXI,4.0,132596.0,Petrol,Manual,2,2004.0,993.0,5.0
295,Maruti Swift VXI BSIII,1.54,99673.0,Petrol,Manual,3,2008.0,1298.0,5.0
296,Tata Nexon EV Prime XZ Plus LUX,4.18,24374.0,Electric,Automatic,1,2021.0,0.0,5.0
298,Maruti Baleno 1.2 Alpha,5.94,72820.0,Petrol,Manual,2,2016.0,1197.0,5.0
299,Mercedes-Benz C-Class Progressive C 220d,37.24,20785.0,Diesel,Automatic,1,2019.0,1950.0,5.0
300,Maruti Swift Dzire VXI AT Optional,5.88,31172.0,Petrol,Automatic,2,2016.0,1197.0,5.0
301,Hyundai Grand i10 Sportz,4.52,24395.0,Petrol,Manual,1,2016.0,1197.0,5.0
302,MG Hector Sharp DCT,18.25,11050.0,Petrol,Automatic,1,2021.0,1451.0,5.0
303,Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,7.74,123394.0,Diesel,Manual,2,2013.0,2494.0,7.0
304,Maruti Swift ZDi,4.21,105053.0,Diesel,Manual,2,2013.0,1248.0,5.0
305,Hyundai i20 Sportz,8.44,10283.0,Petrol,Manual,1,2021.0,1197.0,5.0
306,Tata Harrier XZ Plus Dark Edition,21.99,2443.0,Diesel,Manual,1,2022.0,1956.0,5.0
307,Toyota Fortuner 2.7 2WD AT,31.0,44000.0,Petrol,Automatic,2,2019.0,2694.0,7.0
308,Audi Q5 3.0 TDI Quattro,9.95,68000.0,Diesel,Automatic,3,2011.0,2967.0,5.0
309,Mahindra Ssangyong Rexton RX7,9.75,72000.0,Diesel,Automatic,1,2013.0,2696.0,7.0
310,Hyundai i10 Magna 1.1L,2.25,38000.0,Petrol,Manual,1,2011.0,1086.0,5.0
311,Maruti Swift Dzire VXI 1.2 BS IV,6.5,65000.0,Petrol,Manual,1,2019.0,1197.0,5.0
312,Audi Q7 45 TDI Quattro Premium Plus,18.75,43000.0,Diesel,Automatic,2,2014.0,2967.0,7.0
313,Hyundai i10 Sportz 1.1L,4.25,52000.0,Petrol,Manual,2,2014.0,1086.0,5.0
314,Mahindra XUV500 W8 FWD,7.45,117000.0,Diesel,Manual,1,2012.0,2179.0,7.0
315,Hyundai Verna 1.6 VTVT SX Option,8.25,84000.0,Petrol,Manual,1,2016.0,1591.0,5.0
316,Maruti Alto 800 LXI,2.04,45080.0,Petrol,Manual,3,2015.0,796.0,5.0
317,Maruti Eeco 5 Seater AC BSIV,4.7,39341.0,Petrol,Manual,1,2019.0,1196.0,5.0
318,Mahindra Scorpio 2.6 Turbo 7 Str,3.3,133000.0,Diesel,Manual,1,2007.0,2609.0,8.0
319,Mahindra e2o T2,3.21,54112.0,Electric,Automatic,1,2014.0,0.0,5.0
320,Hyundai i20 Sportz Plus BSIV,8.2,14824.0,Petrol,Manual,1,2020.0,1197.0,5.0
321,Honda City i VTEC VX,9.25,82500.0,Petrol,Manual,1,2017.0,1497.0,5.0
322,Kia Seltos HTK Plus G,13.49,17922.0,Petrol,Manual,1,2020.0,1497.0,5.0
323,BMW X7 xDrive 40i,123.0,13000.0,Petrol,Automatic,1,2019.0,2998.0,7.0
324,Mitsubishi Pajero Sport 4X4 AT,16.75,85000.0,Diesel,Automatic,1,2015.0,2477.0,6.0
325,Hyundai Grand i10 AT Asta,5.75,67000.0,Petrol,Automatic,1,2015.0,1197.0,5.0
326,Honda Jazz V CVT,7.45,35000.0,Petrol,Automatic,1,2018.0,1199.0,5.0
327,Maruti Alto 800 LXI,3.45,53000.0,Petrol,Manual,1,2016.0,796.0,5.0
328,MG Hector Hybrid Sharp MT,20.75,598.0,Petrol,Manual,1,2022.0,1451.0,5.0
329,Maruti Ertiga ZDI Plus,8.92,75727.0,Diesel,Manual,1,2019.0,1248.0,7.0
330,Kia Seltos GTX Plus DCT,18.9,7000.0,Petrol,Automatic,1,2020.0,1353.0,5.0
331,Maruti Vitara Brezza ZDi Plus Dual Tone,8.58,62403.0,Diesel,Manual,1,2016.0,1248.0,5.0
332,Volkswagen Polo 1.5 TDI Comfortline,4.53,44487.0,Diesel,Manual,2,2014.0,1498.0,5.0
333,Mercedes-Benz C-Class Progressive C 220d,39.0,24000.0,Diesel,Automatic,2,2020.0,1950.0,5.0
334,Toyota Innova Crysta 2.4 ZX AT,28.5,47000.0,Diesel,Automatic,1,2020.0,2393.0,7.0
335,Hyundai i10 Magna 1.1L,1.9,31212.0,Petrol,Manual,1,2008.0,1086.0,5.0
336,Skoda Superb Laurin & klement,33.65,17776.0,Petrol,Automatic,1,2020.0,1984.0,5.0
337,Hyundai Verna 1.6 CRDi S,6.58,31837.0,Diesel,Manual,2,2015.0,1582.0,5.0
338,Audi A3 35 TDI Premium Plus,25.8,39000.0,Diesel,Automatic,1,2020.0,1968.0,5.0
339,Maruti Alto LXi BSIII,1.2,78000.0,Petrol,Manual,2,2006.0,796.0,5.0
340,Ford Ecosport 1.5 Petrol Titanium Plus AT BSIV,11.85,31000.0,Petrol,Automatic,1,2020.0,1497.0,5.0
341,Maruti Swift VDI,3.88,115986.0,Diesel,Manual,2,2013.0,1248.0,5.0
342,Toyota Etios G SP,3.92,73029.0,Petrol,Manual,2,2014.0,1496.0,5.0
343,Hyundai Verna 1.6 SX VTVT AT,6.35,25000.0,Petrol,Automatic,2,2013.0,1591.0,5.0
344,Honda Amaze E i-Dtech,2.44,74809.0,Diesel,Manual,1,2013.0,1498.0,5.0
346,Hyundai i20 1.2 Magna,2.72,33560.0,Petrol,Manual,1,2011.0,1197.0,5.0
347,Hyundai i10 Sportz AT,2.86,40821.0,Petrol,Automatic,1,2011.0,1197.0,5.0
348,Mercedes-Benz C-Class C 220 CDI Celebration Edition,15.75,58000.0,Diesel,Automatic,2,2014.0,2143.0,5.0
349,Ford Figo Petrol EXI,1.63,75991.0,Petrol,Manual,2,2010.0,1196.0,5.0
350,Maruti Swift ZXI ABS,1.78,136432.0,Petrol,Manual,2,2008.0,1298.0,5.0
351,Maruti Alto LXi BSIII,1.0,70229.0,Petrol,Manual,4,2008.0,796.0,5.0
352,Toyota Innova Crysta 2.8 GX AT 8S BSIV,17.25,83000.0,Diesel,Automatic,2,2016.0,2755.0,8.0
353,Hyundai Santro Xing GLS,1.11,51915.0,Petrol,Manual,1,2008.0,1086.0,5.0
354,Volkswagen Polo GT TSI,5.5,63100.0,Petrol,Automatic,2,2014.0,1197.0,5.0
356,BMW X1 sDrive20d xLine,45.5,9000.0,Diesel,Automatic,1,2021.0,1995.0,5.0
357,Hyundai Santro Xing GL Plus,3.25,46833.0,Petrol,Manual,1,2012.0,1086.0,5.0
358,Hyundai Verna 1.6 CRDi EX MT,5.25,78744.0,Diesel,Manual,2,2012.0,1582.0,5.0
359,Maruti Swift VDI BSIV,4.9,79542.0,Diesel,Manual,2,2014.0,1248.0,5.0
360,Honda City 1.5 V AT,4.6,96000.0,Petrol,Automatic,2,2010.0,1497.0,5.0
361,Kia Sonet GTX Plus Turbo iMT,13.25,13000.0,Petrol,Manual,1,2021.0,998.0,5.0
362,Maruti Swift VDI BSIV,3.8,44521.0,Diesel,Manual,1,2010.0,1248.0,5.0
363,Hyundai Grand i10 1.2 Kappa Sportz Option AT,5.47,29927.0,Petrol,Automatic,2,2017.0,1197.0,5.0
364,Honda CR-V 2.0L 2WD AT,19.75,48019.0,Petrol,Automatic,1,2017.0,1997.0,5.0
365,Hyundai Grand i10 Asta Option,6.75,27311.0,Petrol,Manual,2,2017.0,1197.0,5.0
366,Mahindra XUV500 W11 Option AWD,20.5,14000.0,Diesel,Manual,1,2021.0,2179.0,7.0
367,Hyundai i10 Magna 1.2,3.15,64640.0,Petrol,Manual,1,2009.0,1197.0,5.0
368,Honda City i VTEC S,4.99,96505.0,Petrol,Manual,2,2012.0,1497.0,5.0
369,Toyota Fortuner 2.8 2WD AT BSIV,32.0,90479.0,Diesel,Automatic,1,2018.0,2755.0,7.0
370,Hyundai Venue S Opt,9.65,3500.0,Petrol,Manual,1,2022.0,1197.0,5.0
371,Tata Nexon 1.2 Revotron XT,8.55,42374.0,Petrol,Manual,1,2018.0,1198.0,5.0
372,Maruti Baleno 1.3 Alpha,7.1,45879.0,Diesel,Manual,1,2016.0,1248.0,5.0
373,Maruti Ciaz VDi Plus SHVS,5.72,120000.0,Diesel,Manual,2,2016.0,1248.0,5.0
374,Hyundai Grand i10 Asta,4.7,89680.0,Petrol,Manual,2,2015.0,1197.0,5.0
375,BMW 3 Series 320d,12.75,99000.0,Diesel,Automatic,3,2012.0,1995.0,5.0
376,Maruti Zen VXI,1.1,90000.0,Petrol,Manual,3,1998.0,993.0,5.0
377,BMW X5 xDrive 30d Design Pure Experience 5 Seater,59.75,27000.0,Diesel,Automatic,1,2018.0,2993.0,5.0
378,Skoda Superb Elegance 2.0 TDI CR AT,14.65,79776.0,Diesel,Automatic,1,2015.0,1968.0,5.0
379,Toyota Land Cruiser Prado TX,54.0,67000.0,Diesel,Automatic,1,2011.0,2982.0,7.0
380,Skoda Octavia 2.0 TDI MT Style,14.75,108000.0,Diesel,Manual,1,2017.0,1968.0,5.0
381,Volkswagen Vento 1.5 TDI Highline BSIV,9.45,58000.0,Diesel,Manual,1,2019.0,1498.0,5.0
382,Skoda Octavia 1.8 TSI AT L K,22.75,32067.0,Petrol,Automatic,1,2018.0,1798.0,5.0
383,Toyota Innova Crysta 2.4 VX MT BSIV,19.5,52187.0,Diesel,Manual,2,2017.0,2393.0,7.0
384,BMW 5 Series 530d M Sport,58.75,17100.0,Diesel,Automatic,1,2019.0,2993.0,5.0
385,MG Hector Plus Sharp DCT,19.4,9562.0,Petrol,Automatic,1,2021.0,1451.0,6.0
386,MG Hector Sharp Diesel MT BSIV,18.1,36388.0,Diesel,Manual,1,2019.0,1956.0,5.0
387,Mercedes-Benz C-Class C 250 CDI Elegance,9.75,45000.0,Diesel,Automatic,2,2011.0,2143.0,5.0
388,Jeep Compass 2.0 Sport Plus BSIV,17.75,36149.0,Diesel,Manual,1,2019.0,1956.0,5.0
389,Kia Seltos GTX Plus,16.95,20155.0,Petrol,Manual,1,2020.0,1353.0,5.0
390,MG Hector Sharp AT BSIV,16.75,51904.0,Petrol,Automatic,1,2019.0,1451.0,5.0
391,Volkswagen Polo GT TSI,7.25,54000.0,Petrol,Automatic,1,2015.0,1197.0,5.0
392,Kia Seltos GTX Plus,15.65,31727.0,Petrol,Manual,2,2019.0,1353.0,5.0
393,Mahindra XUV500 AT W10 FWD,14.45,73986.0,Diesel,Automatic,1,2017.0,2179.0,7.0
394,Kia Sonet 1.5 GTX Plus Diesel,14.25,7100.0,Diesel,Manual,1,2021.0,1493.0,5.0
395,Kia Sonet GTX Plus Turbo iMT,13.95,5397.0,Petrol,Manual,1,2021.0,998.0,5.0
396,BMW X3 xDrive 20d Luxury Line,49.5,65000.0,Diesel,Automatic,1,2018.0,1995.0,5.0
397,Hyundai i20 1.4 Asta Option,7.0,90000.0,Diesel,Manual,1,2017.0,1396.0,5.0
398,Maruti Swift Dzire VXI,4.75,80000.0,Petrol,Manual,2,2013.0,1197.0,5.0
399,Volkswagen Polo GT TSI,7.0,91000.0,Petrol,Automatic,2,2015.0,1197.0,5.0
400,BMW 7 Series 730Ld Sedan,23.75,69000.0,Diesel,Automatic,2,2010.0,2993.0,5.0
402,Toyota Fortuner 4x2 Manual,17.5,89000.0,Diesel,Manual,2,2014.0,2982.0,7.0
403,Hyundai Santa Fe 4X4,8.25,95254.0,Diesel,Manual,1,2013.0,2199.0,7.0
404,Hyundai Creta 1.6 VTVT SX Plus,10.5,51000.0,Petrol,Manual,1,2016.0,1591.0,5.0
405,Hyundai i10 Sportz AT,3.95,62000.0,Petrol,Automatic,2,2014.0,1197.0,5.0
406,Tata Hexa XT,12.35,120000.0,Diesel,Manual,1,2017.0,2179.0,7.0
407,Tata Harrier XZA Plus Dark Edition AT 2020-2022,25.75,2000.0,Diesel,Automatic,1,2022.0,1956.0,5.0
408,Volkswagen Polo Cup Edition Comfortline,6.85,46000.0,Petrol,Manual,1,2017.0,999.0,5.0
409,Maruti Ertiga SHVS ZDI Plus,9.45,65000.0,Diesel,Manual,2,2017.0,1248.0,7.0
410,Maruti Alto K10 VXI,4.25,22248.0,Petrol,Manual,1,2017.0,998.0,5.0
411,BMW 5 Series 520d Luxury Line,43.0,40000.0,Diesel,Automatic,1,2018.0,1995.0,5.0
412,Honda City i VTEC S,5.75,73000.0,Petrol,Manual,1,2013.0,1497.0,5.0
413,Volkswagen Polo GT 1.0 TSI,11.45,54000.0,Petrol,Automatic,1,2021.0,999.0,5.0
414,Honda Civic 1.8 (E) MT,2.6,90000.0,Petrol,Manual,2,2006.0,1799.0,5.0
415,Jeep Compass Model S DCT,27.25,15000.0,Petrol,Automatic,1,2021.0,1368.0,5.0
416,Kia Seltos GTX Plus AT D,18.2,30000.0,Diesel,Automatic,1,2021.0,1493.0,5.0
417,Jaguar XF 2.2 Litre Luxury,27.95,26000.0,Diesel,Automatic,1,2016.0,2179.0,5.0
418,Mahindra Scorpio SLX 2.6 Turbo 7 Str,3.5,155000.0,Diesel,Manual,2,2006.0,2609.0,7.0
419,Mercedes-Benz GLA Class 200 Sport,34.25,29366.0,Petrol,Automatic,1,2019.0,1991.0,5.0
420,Volkswagen Polo 1.2 MPI Highline,6.75,28211.0,Petrol,Manual,1,2016.0,1198.0,5.0
421,Kia Seltos GTX DCT,16.75,40000.0,Petrol,Automatic,1,2019.0,1353.0,5.0
422,BMW 5 Series 520d Luxury Line,24.5,54000.0,Diesel,Automatic,1,2015.0,1995.0,5.0
423,Mahindra XUV500 W8 2WD,10.25,82000.0,Diesel,Manual,2,2015.0,2179.0,7.0
424,Hyundai Verna 1.6 SX VTVT,4.65,117000.0,Petrol,Manual,1,2011.0,1591.0,5.0
425,Mahindra Scorpio S10 8 Seater,11.25,111000.0,Diesel,Manual,2,2015.0,2179.0,8.0
426,Maruti Swift Dzire AMT ZDI Plus,7.95,108000.0,Diesel,Automatic,1,2018.0,1248.0,5.0
427,Maruti Omni 8 Seater BSIV,3.3,4000.0,Petrol,Manual,1,2017.0,796.0,5.0
428,Toyota Innova 2.5 V Diesel 7-seater,6.85,290000.0,Diesel,Manual,3,2011.0,2494.0,7.0
429,Ford Endeavour 3.2 Titanium AT 4X4,35.9,35000.0,Diesel,Automatic,1,2019.0,3198.0,7.0
430,MG Hector Sharp DCT,17.95,13000.0,Petrol,Automatic,1,2020.0,1451.0,5.0
431,Ford Freestyle Titanium Petrol BSIV,4.9,60000.0,Petrol,Manual,1,2018.0,1194.0,5.0
432,Ford Ecosport 1.5 Diesel Titanium Plus,9.75,90000.0,Diesel,Manual,1,2018.0,1498.0,5.0
433,Mercedes-Benz GLA Class 200 d Sport,33.75,16975.0,Diesel,Automatic,2,2019.0,2143.0,5.0
434,Hyundai Grand i10 Magna Petrol BSIV,5.75,11000.0,Petrol,Manual,1,2018.0,1197.0,5.0
435,Skoda Rapid 1.5 TDI Style BSIV,9.85,59000.0,Diesel,Manual,1,2018.0,1498.0,5.0
436,Maruti Wagon R LXI DUO BSIII,2.25,46000.0,Lpg,Manual,2,2008.0,1061.0,5.0
437,Maruti Alto LXi BSII,1.35,80000.0,Petrol,Manual,3,2004.0,796.0,5.0
438,Hyundai i20 Petrol Asta Option,7.5,25000.0,Petrol,Manual,1,2019.0,1197.0,5.0
439,Hyundai i20 1.2 Asta,7.25,54801.0,Petrol,Manual,2,2018.0,1197.0,5.0
440,Honda Accord V6 AT,2.0,75000.0,Petrol,Automatic,2,2005.0,2997.0,5.0
441,Maruti Vitara Brezza ZDi,8.65,130000.0,Diesel,Manual,1,2017.0,1248.0,5.0
442,Hyundai Accent Executive,3.1,71000.0,Petrol,Manual,2,2013.0,1495.0,5.0
443,Honda CR-V AT With Sun Roof,10.0,70000.0,Petrol,Automatic,1,2010.0,1198.0,5.0
444,Hyundai Venue SX iMT,10.45,14115.0,Petrol,Manual,1,2019.0,998.0,5.0
445,Honda Amaze VX Petrol BSIV,7.5,30000.0,Petrol,Manual,2,2019.0,1199.0,5.0
446,BMW X3 xDrive20d xLine,39.95,63170.0,Diesel,Automatic,1,2017.0,1995.0,5.0
447,Toyota Corolla Executive (HE),2.95,80000.0,Petrol,Manual,2,2006.0,1794.0,5.0
448,Mercedes-Benz CLA 200 CDI Sport,32.95,47253.0,Diesel,Automatic,1,2018.0,2143.0,5.0
449,Mahindra Xylo E4,2.95,56117.0,Diesel,Manual,1,2009.0,2498.0,7.0
450,Mercedes-Benz CLA 200 CDI Sport,33.95,14324.0,Diesel,Automatic,1,2018.0,2143.0,5.0
451,Mercedes-Benz C-Class C 200 CGI,34.45,27600.0,Petrol,Automatic,1,2018.0,1991.0,5.0
452,Skoda Octavia 1.8 TSI AT Style,19.49,38391.0,Petrol,Automatic,1,2018.0,1798.0,5.0
453,Audi A4 35 TDI Premium Plus,32.45,49000.0,Diesel,Automatic,1,2018.0,1968.0,5.0
454,Ford Ecosport 1.5 Diesel Trend Plus BSIV,7.75,45000.0,Diesel,Manual,1,2017.0,1498.0,5.0
455,Chevrolet Cruze LTZ AT,6.95,68000.0,Diesel,Automatic,2,2014.0,1998.0,5.0
456,Maruti Baleno 1.3 Alpha,8.25,67000.0,Diesel,Manual,1,2018.0,1248.0,5.0
457,Hyundai i20 1.2 Asta,7.75,80000.0,Petrol,Manual,1,2018.0,1197.0,5.0
458,Volkswagen Polo 1.2 MPI Highline,6.75,62000.0,Petrol,Manual,1,2016.0,1199.0,5.0
459,Tata New Safari Dicor VX 4X2,2.5,50000.0,Diesel,Manual,2,2009.0,2179.0,7.0
460,Mahindra XUV500 W8 2WD,6.95,100000.0,Diesel,Manual,3,2012.0,2179.0,7.0
461,Honda City GXi,2.75,75000.0,Petrol,Manual,5,2006.0,1497.0,5.0
462,Mahindra XUV500 W6 2WD,6.5,120000.0,Diesel,Manual,2,2014.0,2179.0,7.0
463,Mercedes-Benz B Class B200 CDI Sport,17.45,37000.0,Diesel,Automatic,2,2016.0,2143.0,5.0
464,Audi Q3 35 TDI Quattro Premium Plus,31.0,64000.0,Diesel,Automatic,1,2018.0,1968.0,5.0
465,Toyota Etios Cross 1.4 GD,6.95,79000.0,Diesel,Manual,2,2015.0,1364.0,5.0
466,Ford Fiesta 1.4 Duratec ZXI,1.8,80000.0,Petrol,Manual,1,2007.0,1388.0,5.0
467,Maruti Celerio VXI,4.75,14000.0,Petrol,Manual,1,2014.0,998.0,5.0
468,Maruti Celerio ZXI AMT Optional,5.25,28217.0,Petrol,Automatic,2,2018.0,998.0,5.0
469,Maruti Wagon R LXI,1.4,90000.0,Petrol,Manual,2,2003.0,998.0,5.0
470,Honda City 1.5 GXI,1.85,120000.0,Petrol,Manual,2,2005.0,999.0,5.0
471,Volkswagen Vento 1.0 TSI Highline Plus,10.45,26000.0,Petrol,Manual,1,2021.0,2987.0,5.0
472,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,30.0,100000.0,Diesel,Automatic,2,2013.0,1086.0,7.0
473,Hyundai Santro Sportz BSIV,5.0,50000.0,Petrol,Manual,1,2019.0,1461.0,5.0
474,Renault Duster 85PS Diesel RxS,8.75,70000.0,Diesel,Manual,1,2019.0,1198.0,5.0
475,Honda Amaze E i-Vtech,3.62,80000.0,Petrol,Manual,3,2016.0,1196.0,5.0
476,Ford Figo Petrol EXI,1.8,157000.0,Petrol,Manual,3,2010.0,2184.0,5.0
477,Mahindra Thar LX 4-Str Hard Top Diesel,17.45,15550.0,Diesel,Manual,1,2021.0,1248.0,4.0
478,Maruti Ertiga SHVS VDI,8.0,80000.0,Diesel,Manual,1,2017.0,2179.0,7.0
479,Mahindra XUV500 AT W10 FWD,13.95,59432.0,Diesel,Automatic,1,2017.0,1598.0,7.0
480,Skoda Rapid 1.6 MPI Style BSIV,10.45,53047.0,Petrol,Manual,1,2020.0,1598.0,5.0
481,Volkswagen Vento 1.6 Highline,7.75,46464.0,Petrol,Manual,1,2016.0,998.0,5.0
482,Maruti Zen Estilo VXI BSIII,1.2,70000.0,Petrol,Manual,4,2007.0,1461.0,5.0
483,Renault Duster 85PS Diesel RxS,10.75,23000.0,Diesel,Manual,2,2019.0,2199.0,5.0
484,Kia Carnival Limousine,34.5,30000.0,Diesel,Automatic,1,2020.0,2143.0,7.0
485,Mercedes-Benz GLC 220d 4MATIC Sport,48.75,22000.0,Diesel,Automatic,1,2018.0,2596.0,5.0
486,Force Gurkha Xplorer,9.2,35000.0,Diesel,Manual,2,2018.0,1582.0,7.0
487,Hyundai Creta 1.6 CRDi SX,10.5,80000.0,Diesel,Manual,1,2016.0,1799.0,5.0
488,Honda Civic 1.8 S AT,2.0,100000.0,Petrol,Automatic,4,2006.0,1173.0,5.0
489,Premier Rio Petrol GLX,3.5,95000.0,Petrol,Manual,1,2014.0,2523.0,5.0
490,Mahindra Jeep CL 500 MDI,2.6,100000.0,Diesel,Manual,1,1995.0,1199.0,6.0
491,Chevrolet Beat LS,1.8,50000.0,Petrol,Manual,3,2012.0,1197.0,5.0
492,Maruti Ritz VXI,5.25,64000.0,Petrol,Manual,1,2015.0,1496.0,5.0
493,Ford Ecosport 1.5 Petrol Titanium Plus AT,10.85,15509.0,Petrol,Automatic,2,2020.0,1498.0,5.0
494,Ford Ecosport 1.5 Diesel Titanium,9.65,43203.0,Diesel,Manual,2,2018.0,1086.0,5.0
495,Hyundai i10 Era,2.66,80000.0,Petrol,Manual,1,2007.0,1493.0,5.0
496,Hyundai Creta SX Diesel,17.95,50000.0,Diesel,Manual,1,2020.0,998.0,5.0
497,Maruti Celerio ZXI AT,4.6,40000.0,Petrol,Automatic,2,2017.0,1498.0,5.0
498,Skoda Rapid 1.5 TDI Ambition BSIV,9.95,111000.0,Diesel,Manual,1,2020.0,1298.0,5.0
499,Maruti Esteem Vxi - BSIII,1.2,73000.0,Petrol,Manual,2,2006.0,2982.0,5.0
500,Toyota Fortuner 4x2 Manual,16.75,220000.0,Diesel,Manual,2,2014.0,1197.0,7.0
501,Hyundai Grand i10 1.2 Kappa Sportz Option,5.35,11717.0,Petrol,Manual,2,2017.0,2143.0,5.0
502,Mercedes-Benz GLE 250d,56.5,46000.0,Diesel,Automatic,2,2019.0,1197.0,5.0
503,Hyundai Grand i10 Nios Sportz,6.48,15000.0,Petrol,Manual,1,2021.0,1248.0,5.0
504,Maruti Ertiga ZDI,5.95,110000.0,Diesel,Manual,2,2013.0,2179.0,7.0
505,Mahindra XUV500 AT W10 FWD,14.25,66968.0,Diesel,Automatic,1,2016.0,1248.0,7.0
506,Maruti Swift Dzire VDI,5.0,120000.0,Diesel,Manual,2,2015.0,2523.0,5.0
507,Mahindra Bolero ZLX,7.35,70000.0,Diesel,Manual,1,2018.0,1197.0,7.0
508,Maruti Swift Dzire AMT ZXI Plus,7.55,47000.0,Petrol,Automatic,2,2017.0,1298.0,5.0
509,Maruti Swift ZXI ABS,2.5,110000.0,Petrol,Manual,4,2006.0,1199.0,5.0
510,Volkswagen Polo Diesel Highline 1.2L,4.95,81000.0,Diesel,Manual,2,2012.0,1497.0,5.0
511,Honda City CVT,2.25,70000.0,Petrol,Automatic,3,2005.0,1497.0,5.0
512,Hyundai Creta SX Executive,15.95,12662.0,Petrol,Manual,1,2021.0,1591.0,5.0
513,Hyundai Creta 1.6 E Plus,10.25,14000.0,Petrol,Manual,1,2018.0,1591.0,5.0
514,Hyundai Verna 1.6 SX VTVT,5.75,56000.0,Petrol,Manual,2,2014.0,1248.0,5.0
515,Maruti Vitara Brezza VDi Option,9.96,54000.0,Diesel,Manual,1,2019.0,1197.0,5.0
516,Hyundai i20 Magna Plus,7.75,63000.0,Petrol,Manual,1,2020.0,1797.0,5.0
517,Hyundai Elantra SX,5.2,40000.0,Petrol,Manual,2,2013.0,1061.0,5.0
518,Maruti Zen Estilo 1.1 VXI BSIII,2.1,60000.0,Petrol,Manual,2,2008.0,1498.0,5.0
519,Ford Ecosport 1.5 DV5 MT Titanium,6.0,80000.0,Diesel,Manual,2,2013.0,1248.0,5.0
520,Maruti Ertiga SHVS VDI,6.5,120000.0,Diesel,Manual,1,2016.0,1462.0,7.0
521,Toyota Urban cruiser Mid,5.85,15000.0,Petrol,Manual,2,2022.0,1298.0,5.0
522,Maruti Swift Dzire ZXi,2.92,295000.0,Petrol,Manual,2,2009.0,1248.0,5.0
523,Maruti Baleno 1.3 Alpha,6.5,60000.0,Diesel,Manual,3,2017.0,1498.0,5.0
524,Renault Scala RxZ AT,4.25,50000.0,Petrol,Automatic,1,2014.0,1198.0,5.0
525,Honda Brio VX,4.45,55000.0,Petrol,Manual,2,2014.0,1499.0,5.0
