Unnamed: 0,car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats,zscore
4144,Mercedes-Benz C-Class C 220d,62.0,4000.0,Diesel,Automatic,1,2022.0,1598.0,5.0,2.5506895390163344
4145,MG Hector Plus Select Diesel MT 7 STR,21.0,10000.0,Diesel,Manual,1,2022.0,2925.0,5.0,0.47252178458517563
4146,Hyundai Grand i10 Nios Magna,5.5,50000.0,Petrol,Manual,1,2020.0,1086.0,5.0,-0.3131270006266038
4147,Mahindra Thar CRDe,5.5,70000.0,Diesel,Manual,2,2016.0,998.0,5.0,-0.3131270006266038
4148,Mercedes-Benz S-Class S 350 d,47.75,13000.0,Diesel,Automatic,2,2014.0,1197.0,5.0,1.8283995268055047
4149,Mahindra XUV500 W8 FWD,6.44,41480.0,Diesel,Manual,1,2014.0,2993.0,7.0,-0.26548120332988945
4150,Honda City i VTEC S,5.05,69088.0,Petrol,Manual,2,2015.0,1396.0,7.0,-0.3359361589069458
4151,Skoda Rapid 1.6 TDI Elegance,2.86,105633.0,Diesel,Manual,1,2012.0,1197.0,7.0,-0.44694072920461014
4152,Mercedes-Benz GLS 400d 4MATIC,117.0,15000.0,Diesel,Automatic,2,2020.0,2982.0,5.0,5.338475551058132
4153,Hyundai Santro Xing GL Plus LPG,1.64,136154.0,Lpg,Manual,2,2012.0,2967.0,5.0,-0.5087788916535373
4154,Maruti Wagon R VXI BS IV,2.93,50340.0,Petrol,Manual,1,2015.0,2179.0,7.0,-0.4433926379165569
4155,Maruti Baleno 1.2 Delta,4.91,26320.0,Petrol,Manual,1,2017.0,1199.0,5.0,-0.34303234148305217
4156,BMW X5 xDrive 30d xLine,83.0,25000.0,Diesel,Automatic,1,2020.0,796.0,5.0,3.6151169254322935
4157,Hyundai i20 Sportz 1.4 CRDi,4.61,31202.0,Diesel,Manual,3,2016.0,2987.0,7.0,-0.35823844700328017
4158,Maruti Swift VXi BSIV,1.86,87263.0,Petrol,Manual,2,2010.0,1197.0,5.0,-0.4976277476053701
4159,Toyota Fortuner 4x2 Manual,14.14,94505.0,Diesel,Manual,2,2015.0,1956.0,5.0,0.12480883835596232
4160,Audi Q7 45 TDI Quattro Technology,46.0,65000.0,Diesel,Automatic,1,2017.0,2982.0,5.0,1.7396972446041747
4161,Mahindra XUV500 W8 FWD,4.62,81153.0,Diesel,Manual,2,2013.0,1995.0,5.0,-0.3577315768192726
4162,Tata Tiago 1.2 Revotron XT,3.69,95034.0,Petrol,Manual,1,2018.0,799.0,5.0,-0.4048705039319794
4163,Maruti Alto 800 VXI,4.09,5550.0,Petrol,Manual,1,2022.0,1582.0,5.0,-0.38459569657167536
4164,Mercedes-Benz GLS 350d Grand Edition,59.5,45000.0,Diesel,Automatic,2,2016.0,998.0,5.0,2.423971993014434
4165,Hyundai i20 Sportz Plus CVT BSIV,6.89,33013.0,Petrol,Automatic,1,2019.0,2143.0,5.0,-0.24267204504954748
4166,Tata Harrier Camo XZ Plus,15.61,7585.0,Diesel,Manual,1,2021.0,1197.0,5.0,0.1993187554050794
4167,Toyota Fortuner 3.0 Diesel,7.03,89611.0,Diesel,Manual,4,2010.0,1497.0,5.0,-0.23557586247344106
4168,BMW 5 Series 520d Luxury Line,48.0,29000.0,Diesel,Automatic,1,2019.0,999.0,5.0,1.8410712814056946
4169,Renault KWID RXT Optional,2.69,21732.0,Petrol,Manual,1,2016.0,2995.0,4.0,-0.45555752233273933
4170,Hyundai Verna 1.6 SX CRDI (O) AT,5.08,74750.0,Diesel,Automatic,1,2014.0,1956.0,5.0,-0.334415548354923
4171,Maruti Zen Estilo VXI BSIV,1.59,58282.0,Petrol,Manual,2,2011.0,1086.0,5.0,-0.5113132425735752
4172,Mercedes-Benz GLE 250d,56.0,45000.0,Diesel,Automatic,1,2019.0,2184.0,5.0,2.2465674286117743
4173,Hyundai Grand i10 1.2 Kappa Sportz BSIV,4.95,32126.0,Petrol,Manual,1,2019.0,1998.0,5.0,-0.3410048607470218
4174,Honda City i VTEC V,6.4,79927.0,Petrol,Manual,1,2016.0,1197.0,5.0,-0.2675086840659198
4175,Renault KWID 1.0 RXL,3.86,10879.0,Petrol,Manual,1,2020.0,1199.0,5.0,-0.3962537108038502
4176,Land Rover Range Rover 3.0 Petrol LWB Vogue BSIV,192.0,40000.0,Petrol,Automatic,1,2019.0,1248.0,4.0,9.14000193111513
4177,Jeep Compass 2.0 Limited Plus,17.21,42446.0,Diesel,Manual,1,2020.0,1995.0,5.0,0.28041798484629543
4178,Hyundai i10 Magna 1.1L,1.78,63363.0,Petrol,Manual,3,2011.0,814.0,5.0,-0.501682709077431
4179,Mahindra Thar LX 4-Str Hard Top Diesel AT,15.58,17280.0,Diesel,Automatic,2,2020.0,624.0,5.0,0.19779814485305663
4180,Volvo XC60 B5 Inscripition,68.5,7000.0,Petrol,Automatic,1,2022.0,1462.0,5.0,2.880155158621274
4181,Hyundai Grand i10 1.2 Kappa Magna BSIV,4.68,24623.0,Petrol,Manual,2,2019.0,2987.0,7.0,-0.354690355715227
4182,Volkswagen Polo Diesel Comfortline 1.2L,2.07,56141.0,Diesel,Manual,2,2011.0,814.0,5.0,-0.4869834737412105
4183,Maruti Swift Dzire VDI,3.23,172476.0,Diesel,Manual,1,2013.0,1248.0,5.0,-0.4281865323963289
4184,BMW X1 sDrive 20d xLine,30.0,25000.0,Diesel,Automatic,1,2019.0,2179.0,5.0,0.9287049501920154
4185,Hyundai EON Era Plus,2.01,67062.0,Petrol,Manual,2,2015.0,2143.0,5.0,-0.4900246948452561
4186,Tata Nano Twist XT,1.0,27388.0,Petrol,Manual,2,2015.0,1198.0,5.0,-0.5412185834300236
4187,Toyota Urban cruiser High,9.38,4928.0,Petrol,Manual,1,2021.0,1198.0,5.0,-0.1164613692316551
4188,Maserati Ghibli Diesel BSIV,66.0,12000.0,Diesel,Automatic,1,2016.0,796.0,5.0,2.7534376126193743
4189,Hyundai EON Magna Plus,1.75,57607.0,Petrol,Manual,3,2013.0,2967.0,5.0,-0.5032033196294536
4190,Maruti Vitara Brezza ZDi Plus,6.17,82110.0,Diesel,Manual,2,2016.0,1197.0,5.0,-0.27916669829809465
4191,Mahindra XUV500 W10 2WD,7.75,86964.0,Diesel,Manual,2,2015.0,1399.0,5.0,-0.1990812092248939
4192,Mercedes-Benz C-Class C 220 CDI Avantgarde,21.5,37000.0,Diesel,Automatic,2,2015.0,1086.0,5.0,0.49786529378555566
4193,Volkswagen Polo Petrol Highline 1.2L,3.24,39971.0,Petrol,Manual,1,2013.0,1991.0,5.0,-0.42767966221232134
4194,Volkswagen Polo 1.2 MPI Highline,3.64,55783.0,Petrol,Manual,2,2014.0,1497.0,5.0,-0.40740485485201733
4195,Maruti Alto 800 LXI,1.71,52654.0,Petrol,Manual,1,2013.0,1582.0,5.0,-0.5052308003654841
4196,Porsche Cayenne Diesel Platinum Edition,58.0,50000.0,Diesel,Automatic,1,2016.0,1461.0,5.0,2.347941465413294
4197,Maruti Swift VXI,5.98,17331.0,Petrol,Manual,1,2021.0,1997.0,5.0,-0.288797231794239
4198,Ford Figo Diesel ZXI,1.53,76438.0,Diesel,Manual,1,2011.0,1956.0,5.0,-0.5143544636776209
4199,Hyundai i10 Magna 1.1L,1.03,85035.0,Petrol,Manual,3,2008.0,998.0,5.0,-0.5396979728780009
4200,Mercedes-Benz E-Class Exclusive E 200,67.0,8900.0,Petrol,Automatic,1,2021.0,1498.0,5.0,2.804124631020134
4201,Honda City i VTEC V,4.61,85004.0,Petrol,Manual,2,2014.0,1950.0,5.0,-0.35823844700328017
4202,Hyundai Verna SX CRDi AT,5.18,72229.0,Diesel,Automatic,1,2014.0,1461.0,7.0,-0.329346846514847
4203,Nissan Terrano XL 85 PS,3.92,97972.0,Diesel,Manual,2,2014.0,1248.0,7.0,-0.39321248969980455
4204,Land Rover Range Rover Sport 2.0 Petrol HSE,114.0,19500.0,Petrol,Automatic,1,2020.0,1194.0,5.0,5.1864144958558525
4205,Tata Harrier XT,16.29,19230.0,Diesel,Manual,1,2021.0,4461.0,5.0,0.23378592791759617
4206,Maruti Celerio ZXI Optional AMT BSIV,4.39,68911.0,Petrol,Automatic,1,2018.0,2179.0,5.0,-0.36938959105144736
4207,Honda City i DTEC SV,4.39,105767.0,Diesel,Manual,3,2015.0,814.0,5.0,-0.36938959105144736
4208,Mercedes-Benz C-Class Progressive C 200,42.5,28000.0,Petrol,Automatic,1,2019.0,1199.0,5.0,1.562292680201515
4209,Renault Duster 85PS Diesel RxL Optional,2.66,159511.0,Diesel,Manual,2,2013.0,1998.0,5.0,-0.4570781328847621
4210,Maruti Swift Dzire LDI Optional,4.35,81325.0,Diesel,Manual,2,2016.0,998.0,4.0,-0.3714170717874778
4211,Ford Aspire Titanium Plus,6.46,19904.0,Petrol,Manual,1,2020.0,1248.0,5.0,-0.26446746296187423
4212,Toyota Land Cruiser VX,169.0,27000.0,Diesel,Automatic,1,2019.0,1364.0,5.0,7.974200507897652
4213,Mahindra XUV500 W8 2WD,5.41,110986.0,Diesel,Manual,2,2014.0,1998.0,5.0,-0.3176888322826722
4214,Hyundai EON D Lite Plus,1.76,43421.0,Petrol,Manual,2,2013.0,1248.0,5.0,-0.5026964494454461
4215,Chevrolet Beat LT,2.55,37275.0,Petrol,Manual,1,2014.0,1120.0,5.0,-0.46265370490884566
4216,BMW X1 sDrive20i xLine,40.0,10000.0,Petrol,Automatic,1,2021.0,1498.0,5.0,1.435575134199615
4217,Maruti Wagon R VXI BS IV,3.24,12936.0,Petrol,Manual,1,2016.0,2400.0,5.0,-0.42767966221232134
4218,Maruti Vitara Brezza LDi Option,5.35,76535.0,Diesel,Manual,2,2017.0,1197.0,7.0,-0.32073005338671784
4219,Toyota Etios Cross 1.4L VD,3.78,51260.0,Diesel,Manual,1,2014.0,1248.0,4.0,-0.400308672275911
4220,Mini 3 DOOR John Cooper Works 2019-2020,34.5,40000.0,Petrol,Automatic,2,2017.0,1498.0,5.0,1.1567965329954353
4221,Maruti Swift VDI,5.64,53297.0,Diesel,Manual,1,2018.0,1999.0,5.0,-0.3060308180504974
4222,Hyundai Xcent 1.1 CRDi SX Option,3.12,104304.0,Diesel,Manual,1,2014.0,3996.0,5.0,-0.43376210442041246
4223,Ford Ecosport 1.5 DV5 MT Titanium,4.52,50141.0,Diesel,Manual,2,2014.0,999.0,5.0,-0.3628002786593486
4224,Volvo XC60 D5 Inscription,54.5,34000.0,Diesel,Automatic,1,2019.0,1197.0,7.0,2.1705369010106343
4225,Hyundai Xcent 1.2 Kappa SX,3.92,83608.0,Petrol,Manual,2,2016.0,2925.0,5.0,-0.39321248969980455
4226,Chevrolet Sail LS ABS,2.45,64000.0,Diesel,Manual,1,2014.0,1086.0,4.0,-0.46772240674892174
4227,Honda Amaze V Diesel BSIV,7.25,72000.0,Diesel,Manual,1,2019.0,1493.0,5.0,-0.22442471842527387
4228,Land Rover Discovery Sport TD4 HSE 7S,48.75,38000.0,Diesel,Automatic,1,2020.0,1197.0,5.0,1.8790865452062646
4229,Audi RS7 4.0 TFSI,175.0,7100.0,Petrol,Automatic,1,2021.0,3996.0,5.0,8.27832261830221
4230,Volkswagen Polo 1.0 MPI Comfortline,5.72,48141.0,Petrol,Manual,1,2019.0,1968.0,5.0,-0.3019758565784366
4231,Hyundai i20 Magna,2.5,84947.0,Petrol,Manual,3,2013.0,1248.0,5.0,-0.46518805582888373
4232,Mercedes-Benz S-Class S 350d,177.0,1400.0,Diesel,Automatic,1,2022.0,2993.0,5.0,8.37969665510373
4233,Hyundai i10 Era 1.1,1.45,79857.0,Petrol,Manual,1,2009.0,1968.0,5.0,-0.5184094251496817
4234,Hyundai Alcazar Platinum 7-Seater Diesel AT,18.54,12081.0,Diesel,Automatic,1,2021.0,1498.0,5.0,0.3478317193193061
4235,Hyundai Grand i10 Sportz,3.47,56384.0,Petrol,Manual,1,2015.0,1598.0,5.0,-0.4160216479801465
4236,Audi RS7 4.0 TFSI,175.0,11500.0,Petrol,Automatic,1,2020.0,2179.0,5.0,8.27832261830221
4237,Audi Q3 2.0 TDI Quattro Premium Plus,13.0,72000.0,Diesel,Automatic,2,2014.0,998.0,5.0,0.06702563737909593
4238,Maruti Baleno 1.3 Alpha,4.5,77000.0,Diesel,Manual,2,2016.0,1197.0,5.0,-0.36381401902736377
4239,Land Rover Range Rover 3.0 Vogue,18.0,60000.0,Diesel,Automatic,2,2012.0,814.0,5.0,0.32046072938289577
4240,Audi Q5 40 TDI Premium Plus,44.75,27000.0,Diesel,Automatic,2,2020.0,1197.0,5.0,1.6763384716032248
4241,Honda Jazz 1.5 S i DTEC,4.5,91000.0,Diesel,Manual,1,2015.0,1395.0,5.0,-0.36381401902736377
4242,Volkswagen Polo GT TDI,2.0,77000.0,Diesel,Manual,2,2012.0,1998.0,5.0,-0.4905315650292637
4243,Land Rover Freelander 2 HSE,13.9,71000.0,Diesel,Automatic,1,2014.0,2487.0,5.0,0.11264395393977991
4244,Hyundai Venue SX Plus Turbo DCT BSIV,10.2,58499.0,Petrol,Automatic,1,2019.0,1995.0,7.0,-0.074898014143032
4245,Hyundai i10 Asta Sunroof AT,2.65,123445.0,Petrol,Automatic,1,2012.0,1991.0,5.0,-0.4575850030687697
4246,Hyundai EON Magna Plus,1.89,47651.0,Petrol,Manual,2,2013.0,1373.0,5.0,-0.49610713705334725
4247,Hyundai Grand i10 Magna,3.96,42907.0,Petrol,Manual,1,2017.0,2982.0,5.0,-0.3911850089637742
4248,Audi A4 30 TFSI Premium Plus,21.75,99125.0,Petrol,Automatic,1,2017.0,1196.0,5.0,0.5105370483857457
4249,BMW 5 Series 530i M Sport,51.75,46000.0,Petrol,Automatic,1,2019.0,998.0,5.0,2.0311476004085445
4250,Lexus ES 300h,39.75,68000.0,Petrol,Automatic,1,2017.0,1493.0,5.0,1.422903379599425
4251,BMW 5 Series 520d Luxury Line,54.75,40500.0,Diesel,Automatic,1,2021.0,1197.0,5.0,2.1832086556108243
4252,Mercedes-Benz GLC 300 4MATIC,43.75,27000.0,Petrol,Automatic,1,2018.0,1950.0,5.0,1.6256514532024648
4253,Maruti Ciaz 1.4 Delta,6.48,33877.0,Petrol,Manual,1,2018.0,1495.0,5.0,-0.263453722593859
4254,Toyota Fortuner 4x4 MT,13.65,180396.0,Diesel,Manual,1,2014.0,1998.0,5.0,0.09997219933958992
4255,Ford Aspire 1.2 Ti-VCT Trend,3.65,100135.0,Petrol,Manual,1,2016.0,1950.0,5.0,-0.40689798466800975
4256,Maruti Wagon R VXI BS IV,3.65,40955.0,Petrol,Manual,2,2018.0,1248.0,5.0,-0.40689798466800975
4257,Kia Seltos X-Line AT D,17.58,8357.0,Diesel,Automatic,1,2022.0,1197.0,4.0,0.2991721816545765
4258,Maruti Swift VXI,4.31,71234.0,Petrol,Manual,1,2016.0,1956.0,5.0,-0.37344455252350817
4259,Mercedes-Benz GLC 220d 4MATIC,58.75,18000.0,Diesel,Automatic,1,2020.0,1197.0,5.0,2.385956729213864
4260,Hyundai Accent Executive,2.12,43308.0,Petrol,Manual,1,2012.0,1997.0,4.0,-0.4844491228211724
4261,Audi A4 Technology,41.8,16000.0,Petrol,Automatic,1,2021.0,1968.0,5.0,1.526811767320983
4262,Mercedes-Benz E-Class Exclusive E 220d,54.75,32000.0,Diesel,Automatic,1,2019.0,1950.0,7.0,2.1832086556108243
4263,Maruti Swift Dzire VDI,4.28,111298.0,Diesel,Manual,2,2015.0,1998.0,5.0,-0.37496516307553096
4264,Hyundai i20 Magna Plus BSIV,5.78,5240.0,Petrol,Manual,1,2019.0,1493.0,5.0,-0.29893463547439103
4265,Tata Harrier XZ BSIV,13.83,66773.0,Diesel,Manual,1,2019.0,1493.0,5.0,0.1090958626517267
4266,Hyundai i20 Magna 1.2,4.58,72009.0,Petrol,Manual,1,2016.0,1956.0,5.0,-0.35975905755530296
4267,Mahindra Thar LX 4-Str Hard Top,16.8,5500.0,Petrol,Manual,1,2022.0,1373.0,5.0,0.25963630730198384
4268,Audi Q5 30 TDI quattro Premium Plus,23.9,56500.0,Diesel,Automatic,1,2016.0,1498.0,5.0,0.6195141379473795
4269,Mercedes-Benz C-Class Progressive C 220d,43.75,40200.0,Diesel,Automatic,1,2020.0,1196.0,5.0,1.6256514532024648
4270,Mini 3 DOOR Cooper S,43.75,4200.0,Petrol,Automatic,2,2018.0,1197.0,5.0,1.6256514532024648
4271,Hyundai i20 Asta Opt Diesel,10.59,13980.0,Diesel,Manual,2,2020.0,1197.0,7.0,-0.055130076966735594
4272,Mahindra TUV 300 T6 Plus,5.07,39563.0,Diesel,Manual,1,2016.0,1198.0,5.0,-0.33492241853893057
4273,Tata Harrier XZ Plus,19.22,20499.0,Diesel,Manual,1,2020.0,814.0,5.0,0.38229889183182286
4274,Maruti Ciaz VXi Plus,5.39,39967.0,Petrol,Manual,1,2016.0,2179.0,5.0,-0.3187025726506874
4275,Honda Amaze V CVT Diesel BSIV,5.97,87593.0,Diesel,Automatic,2,2018.0,1582.0,5.0,-0.28930410197824663
4276,Ford Aspire 1.2 Ti-VCT Trend,3.92,41717.0,Petrol,Manual,1,2015.0,1968.0,7.0,-0.39321248969980455
4277,Maruti Swift VXI,5.98,18946.0,Petrol,Manual,1,2021.0,1984.0,7.0,-0.288797231794239
4278,Maruti Baleno 1.2 Delta,4.91,93428.0,Petrol,Manual,1,2017.0,1493.0,5.0,-0.34303234148305217
4279,Volkswagen Polo 1.2 MPI Comfortline,3.9,44000.0,Petrol,Manual,1,2014.0,1248.0,5.0,-0.39422623006781976
4280,Hyundai EON Magna Plus,2.17,37646.0,Petrol,Manual,2,2014.0,1462.0,5.0,-0.4819147719011345
4281,Mahindra XUV500 W6 2WD,6.59,31188.0,Diesel,Manual,1,2015.0,1998.0,5.0,-0.2578781505697755
4282,Hyundai Verna 1.6 CRDi EX MT,4.5,78960.0,Diesel,Manual,2,2014.0,1999.0,5.0,-0.36381401902736377
4283,Audi A4 35 TDI Technology Edition,14.8,45500.0,Diesel,Automatic,1,2014.0,1395.0,5.0,0.1582622705004639
4284,Audi A6 45 TFSI Technology,57.8,16000.0,Petrol,Automatic,0,2021.0,1968.0,5.0,2.3378040617331424
4285,Hyundai Verna S Plus Diesel,10.66,7622.0,Diesel,Manual,1,2022.0,1968.0,5.0,-0.05158198567868238
4286,Chevrolet Enjoy TCDi LTZ 7 Seater,3.27,87365.0,Diesel,Manual,1,2014.0,1498.0,5.0,-0.42615905166029855
4287,Maruti Ertiga ZXI AT,10.59,13672.0,Petrol,Automatic,1,2021.0,1968.0,5.0,-0.055130076966735594
4288,Audi A4 Technology,45.9,12000.0,Petrol,Automatic,1,2021.0,1497.0,5.0,1.7346285427640986
4289,Jaguar XF 2.0 Diesel Prestige,29.8,59000.0,Diesel,Automatic,1,2018.0,1186.0,5.0,0.9185675465118633
4290,Audi A4 30 TFSI Technology,33.8,41000.0,Petrol,Automatic,1,2018.0,1198.0,5.0,1.121315620114903
4291,Audi Q3 35 TDI Quattro Premium,23.9,44600.0,Diesel,Automatic,1,2017.0,1199.0,5.0,0.6195141379473795
4292,Audi Q3 35 TDI Quattro Premium Plus,12.8,38500.0,Diesel,Automatic,2,2013.0,1498.0,5.0,0.056888233698943975
4293,Renault Duster 1.5 Petrol RXL,6.15,33809.0,Petrol,Manual,1,2016.0,1396.0,5.0,-0.2801804386661098
4294,Audi A6 35 TDI Technology,19.75,60100.0,Diesel,Automatic,2,2015.0,1197.0,5.0,0.4091630115842257
4295,Ford Aspire Titanium Automatic,4.85,62168.0,Petrol,Automatic,1,2015.0,1248.0,5.0,-0.3460735625870978
4296,Hyundai Grand i10 1.2 CRDi Sportz,3.3,79500.0,Diesel,Manual,1,2016.0,1197.0,5.0,-0.4246384411082757
4297,Nissan Micra XL,1.8,43732.0,Petrol,Manual,1,2012.0,1497.0,5.0,-0.5006689687094157
4298,Honda Amaze V CVT Petrol,5.7,82200.0,Petrol,Automatic,1,2018.0,1197.0,5.0,-0.30298959694645183
4299,Ford Ecosport 1.5 DV5 MT Trend,4.55,66001.0,Diesel,Manual,2,2014.0,1197.0,5.0,-0.3612796681073258
4300,Hyundai i20 Sportz 1.4 CRDi,3.35,83204.0,Diesel,Manual,2,2013.0,1197.0,5.0,-0.42210409018823775
4301,Maruti Baleno 1.2 Delta,5.75,58516.0,Petrol,Manual,1,2018.0,1197.0,5.0,-0.3004552460264138
4302,Maruti Ciaz ZDi Plus SHVS,5.35,93000.0,Diesel,Manual,1,2015.0,1197.0,5.0,-0.32073005338671784
4303,Hyundai Grand i10 Sportz,4.45,73000.0,Petrol,Manual,1,2016.0,2143.0,5.0,-0.3663483699474018
4304,Honda City 1.5 S MT,2.45,47864.0,Petrol,Manual,1,2009.0,1781.0,5.0,-0.46772240674892174
4305,Maruti Baleno 1.2 Zeta,6.88,29000.0,Petrol,Manual,2,2019.0,1396.0,5.0,-0.24317891523355506
4306,Hyundai i20 Magna 1.2,5.35,81000.0,Petrol,Manual,1,2017.0,1798.0,5.0,-0.32073005338671784
4307,Hyundai i20 Asta Option 1.2,5.05,69000.0,Petrol,Manual,2,2015.0,1197.0,5.0,-0.3359361589069458
4308,Hyundai Grand i10 AT Sportz,4.35,29000.0,Petrol,Automatic,1,2014.0,1498.0,5.0,-0.3714170717874778
4309,Hyundai Grand i10 Sportz,3.85,64000.0,Petrol,Manual,1,2014.0,1399.0,5.0,-0.39676058098785777
4310,Mercedes-Benz C-Class C 220 CDI Avantgarde,29.75,71000.0,Diesel,Automatic,2,2018.0,1197.0,7.0,0.9160331955918254
4311,Audi A4 1.8 TFSI,14.8,57500.0,Petrol,Automatic,3,2013.0,1197.0,5.0,0.1582622705004639
4312,Hyundai i20 Sportz 1.4 CRDi,3.35,83000.0,Diesel,Manual,2,2013.0,799.0,5.0,-0.42210409018823775
4313,Audi A6 35 TFSI Matrix,33.8,12000.0,Petrol,Automatic,1,2016.0,2498.0,5.0,1.121315620114903
4314,Maruti Baleno Zeta,6.88,29000.0,Petrol,Manual,2,2019.0,1461.0,6.0,-0.24317891523355506
4315,Volkswagen Vento 1.5 TDI Comfortline,3.45,93000.0,Diesel,Manual,1,2013.0,1197.0,8.0,-0.4170353883481618
4316,Ford Figo Diesel LXI,2.1,90300.0,Diesel,Manual,1,2013.0,1461.0,5.0,-0.4854628631891877
4317,Hyundai Grand i10 Sportz,4.45,73000.0,Petrol,Manual,1,2016.0,1198.0,5.0,-0.3663483699474018
4318,Maruti Baleno 1.2 Delta,5.75,58000.0,Petrol,Manual,1,2018.0,2494.0,5.0,-0.3004552460264138
4319,Renault KWID RXT,2.7,65292.0,Petrol,Manual,1,2017.0,1086.0,5.0,-0.45505065214873175
4320,Mahindra Xylo E4,1.82,112341.0,Diesel,Manual,1,2009.0,1199.0,5.0,-0.49965522834140047
4321,Nissan Sunny Diesel XL,1.96,92540.0,Diesel,Manual,2,2012.0,1061.0,5.0,-0.492559045765294
4322,Hyundai Grand i10 Sportz,3.59,69470.0,Petrol,Manual,1,2015.0,1582.0,5.0,-0.40993920577205534
4323,Renault Duster 110PS Diesel RxZ,3.54,45590.0,Diesel,Manual,2,2012.0,2143.0,5.0,-0.4124735566920934
4324,Mahindra KUV 100 NXT D75 K2,3.81,54137.0,Diesel,Manual,1,2018.0,1998.0,5.0,-0.39878806172388814
4325,Toyota Innova 2.5 G (Diesel) 8 Seater,4.65,60130.0,Diesel,Manual,2,2012.0,1248.0,5.0,-0.35621096626724974
4326,Hyundai i10 Era,2.01,54858.0,Petrol,Manual,2,2012.0,1462.0,5.0,-0.4900246948452561
4327,Tata Altroz XZ,7.8,11939.0,Petrol,Manual,1,2020.0,1197.0,5.0,-0.1965468583048559
4328,Maruti Wagon R VXI Minor,1.3,41149.0,Petrol,Manual,1,2009.0,1199.0,5.0,-0.5260124779097957
4329,Hyundai Verna 1.6 SX CRDi (O),3.36,239199.0,Diesel,Manual,1,2012.0,2143.0,5.0,-0.42159722000423017
4330,Mercedes-Benz GLE 250d,45.75,46100.0,Diesel,Automatic,1,2017.0,814.0,5.0,1.7270254900039848
4331,BMW X3 xDrive 30i Luxury Line,61.75,18000.0,Petrol,Automatic,1,2021.0,1396.0,5.0,2.5380177844161445
4332,Maruti Swift VDI,2.88,103992.0,Diesel,Manual,1,2012.0,998.0,7.0,-0.445926988836595
4333,Maruti Brezza VXi,9.09,1026.0,Petrol,Manual,1,2022.0,1582.0,5.0,-0.13116060456787554
4334,Hyundai Grand i10 1.2 Kappa Sportz BSIV,4.67,14748.0,Petrol,Manual,1,2018.0,1368.0,5.0,-0.3551972258992346
4335,Tata Altroz XZ,7.98,9789.0,Petrol,Manual,1,2020.0,2179.0,5.0,-0.18742319499271906
4336,Mercedes-Benz CLA 200 CDI Style,16.0,56000.0,Diesel,Automatic,2,2015.0,1248.0,5.0,0.21908669258137584
4337,Hyundai EON Era Plus,2.31,7779.0,Petrol,Manual,1,2015.0,1497.0,5.0,-0.4748185893250281
4338,Hyundai i20 Magna 1.4 CRDi,3.85,81867.0,Diesel,Manual,4,2015.0,1497.0,5.0,-0.39676058098785777
4339,Maruti Wagon R LXI BS IV,2.76,85232.0,Petrol,Manual,2,2015.0,998.0,5.0,-0.4520094310446861
4340,Hyundai Verna 1.6 SX CRDi (O),3.61,53416.0,Diesel,Manual,2,2012.0,1197.0,5.0,-0.4089254654040402
4341,Jeep Compass 1.4 Longitude Plus AT,16.9,78000.0,Petrol,Automatic,1,2018.0,1197.0,5.0,0.26470500914205974
4342,Mahindra XUV500 W8 FWD,4.46,91480.0,Diesel,Manual,1,2012.0,1197.0,5.0,-0.3658414997633942
4343,Maruti Swift Dzire VDI,5.7,55385.0,Diesel,Manual,1,2017.0,1197.0,5.0,-0.30298959694645183
4344,Honda City i VTEC V,6.75,57264.0,Petrol,Manual,1,2017.0,1120.0,5.0,-0.24976822762565384
4345,Mahindra XUV300 W4 Diesel,9.23,15220.0,Diesel,Manual,1,2021.0,998.0,5.0,-0.12406442199176912
4346,Maruti Wagon R VXI BS IV,2.62,34438.0,Petrol,Manual,2,2014.0,1364.0,5.0,-0.45910561362079244
4347,Hyundai Grand i10 Sportz,4.17,23931.0,Petrol,Manual,1,2017.0,1248.0,5.0,-0.38054073509961456
4348,Hyundai Xcent 1.2 Kappa S,3.55,32423.0,Petrol,Manual,2,2014.0,1197.0,5.0,-0.4119666865080857
4349,Maruti Ignis Sigma,5.16,6944.0,Petrol,Manual,1,2021.0,799.0,5.0,-0.3303605868828622
4350,Maruti Baleno 1.2 Delta,5.32,51906.0,Petrol,Manual,1,2018.0,1498.0,5.0,-0.3222506639387406
4351,Hyundai Xcent 1.1 CRDi S Option,3.71,55975.0,Diesel,Manual,2,2015.0,1197.0,5.0,-0.40385676356396416
4352,Maruti Wagon R AMT VXI,3.58,46491.0,Petrol,Automatic,1,2016.0,1956.0,5.0,-0.4104460759560629
4353,Toyota Platinum Etios 1.4 GXD,6.41,25330.0,Diesel,Manual,1,2018.0,1968.0,5.0,-0.26700181388191224
4354,Maruti Swift VDI,2.88,86593.0,Diesel,Manual,2,2012.0,1197.0,4.0,-0.445926988836595
4355,Hyundai i20 Asta,2.05,76634.0,Petrol,Manual,2,2010.0,796.0,5.0,-0.48799721410922564
4356,Renault KWID RXT,2.82,37094.0,Petrol,Manual,2,2018.0,1461.0,7.0,-0.4489682099406405
4357,Honda Amaze S i-Dtech,3.07,94817.0,Diesel,Manual,2,2014.0,624.0,5.0,-0.43629645534045053
4358,Hyundai i10 Magna 1.2,1.37,78841.0,Petrol,Manual,4,2009.0,1196.0,5.0,-0.5224643866217424
4359,Tata Harrier XZ Plus,18.55,30193.0,Diesel,Manual,1,2021.0,1493.0,5.0,0.34833858950331376
